"species","leaf","dry.weight","water.potential","fresh.weight","inv.water.potential","saturated.water.content","relative.water.content","relative.water.deficit","osm.pot.fullturgor","max.pressure.potential","osmotic.potential","pressure.potential","relative.water.deficit.attlp","relative.water.content.attlp","leaf.water.potential.attlp","modulus"
"quag_gj",1,0.20098,-0.652,0.18687,1.53374233128834,0.20310301102974,0.920074985853541,7.99250141464591,-2.0291350590499,2.0291350590499,-2.1760923933686,1.5240923933686,28.23569092645,71.7643090735501,-2.66492686661455,7.18641900541947
"quag_gj",1,0.20098,-1.095,0.17669,0.91324200913242,0.20310301102974,0.869952636862322,13.0047363137678,-2.0291350590499,2.0291350590499,-2.27962881304013,1.18462881304013,28.23569092645,71.7643090735501,-2.66492686661455,7.18641900541947
"quag_gj",1,0.20098,-1.965,0.16687,0.508905852417303,0.20310301102974,0.821602787442502,17.8397212557498,-2.0291350590499,2.0291350590499,-2.38928879448708,0.424288794487078,28.23569092645,71.7643090735501,-2.66492686661455,7.18641900541947
"quag_gj",1,0.20098,-2.651,0.15154,0.377216144851,0.20310301102974,0.74612384736044,25.387615263956,-2.0291350590499,2.0291350590499,-2.58328199813387,-0.0677180018661327,28.23569092645,71.7643090735501,-2.66492686661455,7.18641900541947
"quag_gj",1,0.20098,-2.792,0.14375,0.358166189111748,0.20310301102974,0.707768926079341,29.2231073920659,-2.0291350590499,2.0291350590499,-2.69445093470042,-0.0975490652995807,28.23569092645,71.7643090735501,-2.66492686661455,7.18641900541947
"quag_gj",1,0.20098,-2.858,0.13412,0.349895031490553,0.20310301102974,0.660354562544426,33.9645437455574,-2.0291350590499,2.0291350590499,-2.84584605100525,-0.0121539489947522,28.23569092645,71.7643090735501,-2.66492686661455,7.18641900541947
"quag_gj",1,0.20098,-3.297,0.11357,0.303306035790112,0.20310301102974,0.559174378677084,44.0825621322916,-2.0291350590499,2.0291350590499,-3.23355657464341,-0.063443425356593,28.23569092645,71.7643090735501,-2.66492686661455,7.18641900541947
"quag_gj",1,0.20098,-3.308,0.10483,0.30229746070133,0.20310301102974,0.51614202797146,48.385797202854,-2.0291350590499,2.0291350590499,-3.43244007587421,0.124440075874214,28.23569092645,71.7643090735501,-2.66492686661455,7.18641900541947
"quag_gj",1,0.20098,-3.904,0.08938,0.256147540983607,0.20310301102974,0.440072254698932,55.9927745301068,-2.0291350590499,2.0291350590499,-3.85116354789536,-0.0528364521046396,28.23569092645,71.7643090735501,-2.66492686661455,7.18641900541947
